UniqueID,ObservationID,Site,PugetSoundRegion,OnOff,Habitat,ReferenceType,reference_treatment,CenterEdge,EdgeOtherSide,HabitatDet,HabitatDetReg,RefTreSiteNo,SD_card_number,video_segment_number,VideoDate,ObservationDate,Media_file,visibility,eelgrass_algae_bare,eelgrass_obstructing_view,time_of_high_tide,Total_media_length,FPS,Subject,vertical_distribution,trophic_level,TL,morphology,prey_phyla,reproductive_mode_functional_group,feeding_mode,count,Behavior,Modifiers,Behavior_type,Start,Stop,Comment_start,Comment_stop,NewFG,NewFG2,Year,Month,NewFG3,VideoDate_M,VideoDate_D,VideoDate_Y,Date_eel,Month_eel,Day_eel,Year_eel,Region_eel,Location_eel,HabitatType_eel,ReferenceFor_eel,J_NumSquaresShoots_eel,J_NumShootsDiagonal_eel,J_MaxBladeLength_cm_eel,J_SheathLength_cm_eel,J_MaxSheathWidth_eel,J_DryEpiphyteMass__eel,J_DryAboveGroundEelgrassBiomass__eel,M_NumSquaresShoots_eel,M_NumShootsDiagonal_eel,M_NMaxBladeLength_cm_eel,M_NSheathLength_cm_eel,M_NMaxSheathWidth_eel,M_NDryEpiphyteMass__eel,M_NDryAboveGroundEelgrassBiomass__eel,O_NumSquaresShoots_eel,O_NumShootsDiagonal_eel,O_MaxBladeLength_cm_eel,O_SheathLength_cm_eel,O_MaxSheathWidth_eel,O_DryEpiphyteMass__eel,O_DryAboveGroundEelgrassBiomass__eel
2856,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,120.33,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2857,SD12 100 7_12_2018,Hama Hama,Hood Canal,on bottom,Clam,NA,T,Center,NA,Clam,,,12,100,7_12_2018,43328.45625,E:/Video Backup 2018/July 2018/Hama Hama/SD12 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0100 analyze.MP4,high,b,no,NA,120.85,59.94,unknown crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,o,NA,POINT,47.051,0,NA,NA,Crabs,Crabs,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clam ,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,15.119,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2859,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,f,,POINT,106.357,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2860,SD12 100 7_12_2018,Hama Hama,Hood Canal,on bottom,Clam,NA,T,Center,NA,Clam,,,12,100,7_12_2018,43328.45625,E:/Video Backup 2018/July 2018/Hama Hama/SD12 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0100 analyze.MP4,high,b,no,NA,120.85,59.94,unknown crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,o,NA,POINT,47.305,0,NA,NA,Crabs,Crabs,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clam ,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,f,,POINT,109.947,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2862,SD12 100 7_12_2018,Hama Hama,Hood Canal,on bottom,Clam,NA,T,Center,NA,Clam,,,12,100,7_12_2018,43328.45625,E:/Video Backup 2018/July 2018/Hama Hama/SD12 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0100 analyze.MP4,high,b,no,NA,120.85,59.94,unknown crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,o,NA,POINT,106.44,0,NA,NA,Crabs,Crabs,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clam ,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,SD12 101 7_12_2018,Hama Hama,Hood Canal,on bottom,Clam,NA,T,Center,NA,Clam,,,12,101,7_12_2018,43328.45764,E:/Video Backup 2018/July 2018/Hama Hama/SD12 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0101 analyze.MP4,high,b,no,NA,120.85,59.94,unknown crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,o,NA,POINT,32.604,0,NA,NA,Crabs,Crabs,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clam ,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,11.552,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2865,SD12 101 7_12_2018,Hama Hama,Hood Canal,on bottom,Clam,NA,T,Center,NA,Clam,,,12,101,7_12_2018,43328.45764,E:/Video Backup 2018/July 2018/Hama Hama/SD12 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0101 analyze.MP4,high,b,no,NA,120.85,59.94,unknown crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,o,NA,POINT,32.869,0,NA,NA,Crabs,Crabs,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clam ,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2866,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,8.021,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2867,SD12 101 7_12_2018,Hama Hama,Hood Canal,on bottom,Clam,NA,T,Center,NA,Clam,,,12,101,7_12_2018,43328.45764,E:/Video Backup 2018/July 2018/Hama Hama/SD12 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0101 analyze.MP4,high,b,no,NA,120.85,59.94,cancer crab,benthic,3,3,cancroid,2 to 4,O,ZB or OP,1,f,NA,POINT,39.776,0,NA,NA,Crabs,Crabs,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clam ,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,o,,POINT,10.063,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2869,SD12 102 7_12_2018,Hama Hama,Hood Canal,on bottom,Clam,NA,T,Center,NA,Clam,,,12,102,7_12_2018,43328.45972,E:/Video Backup 2018/July 2018/Hama Hama/SD12 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0102 analyze.MP4,high,b,no,NA,120.85,59.94,unknown crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,o,NA,POINT,16.352,0,NA,NA,Crabs,Crabs,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clam ,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,11.97,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2871,SD12 102 7_12_2018,Hama Hama,Hood Canal,on bottom,Clam,NA,T,Center,NA,Clam,,,12,102,7_12_2018,43328.45972,E:/Video Backup 2018/July 2018/Hama Hama/SD12 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0102 analyze.MP4,high,b,no,NA,120.85,59.94,unknown crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,o,NA,POINT,16.606,0,NA,NA,Crabs,Crabs,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clam ,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,56.79,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2873,SD12 102 7_12_2018,Hama Hama,Hood Canal,on bottom,Clam,NA,T,Center,NA,Clam,,,12,102,7_12_2018,43328.45972,E:/Video Backup 2018/July 2018/Hama Hama/SD12 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0102 analyze.MP4,high,b,no,NA,120.85,59.94,unknown crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,o,NA,POINT,23.006,0,NA,NA,Crabs,Crabs,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clam ,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,67.555,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2875,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,o,,POINT,16.733,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2876,SD10 365 7_12_2018,Hama Hama,Hood Canal,sediment,Clam/Oyster OnBottom,sediment,R,Center,NA,sediment,,,10,365,7_12_2018,43325.68472,E:/Video Backup 2018/July 2018/Hama Hama/SD10 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0365 analyze.MP4,high,b,no,NA,120.9,59.94,unknown crab,benthic,NA,NA,cancroid,NA,NA,ZB or OP,1,o,NA,POINT,37.474,0,NA,NA,Crabs,Crabs,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2877,SD10 365 7_12_2018,Hama Hama,Hood Canal,sediment,Clam/Oyster OnBottom,sediment,R,Center,NA,sediment,,,10,365,7_12_2018,43325.68472,E:/Video Backup 2018/July 2018/Hama Hama/SD10 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0365 analyze.MP4,high,b,no,NA,120.9,59.94,speckled sanddab,demersal,3.4 ± 0.52,3.4,depressed,3,O,ZB,1,f,NA,POINT,57.388,0,NA,NA,Fl,FL,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2878,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,o,,POINT,9.303,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2879,SD10 365 7_12_2018,Hama Hama,Hood Canal,sediment,Clam/Oyster OnBottom,sediment,R,Center,NA,sediment,,,10,365,7_12_2018,43325.68472,E:/Video Backup 2018/July 2018/Hama Hama/SD10 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0365 analyze.MP4,high,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,f,NA,POINT,55.725,0,NA,NA,PelFusZP,PelFusZP,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2880,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,61.581,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2881,SD10 365 7_12_2018,Hama Hama,Hood Canal,sediment,Clam/Oyster OnBottom,sediment,R,Center,NA,sediment,,,10,365,7_12_2018,43325.68472,E:/Video Backup 2018/July 2018/Hama Hama/SD10 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0365 analyze.MP4,high,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,f,NA,POINT,63.718,0,NA,NA,PelFusZP,PelFusZP,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2882,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,r,,POINT,36.826,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2883,SD10 365 7_12_2018,Hama Hama,Hood Canal,sediment,Clam/Oyster OnBottom,sediment,R,Center,NA,sediment,,,10,365,7_12_2018,43325.68472,E:/Video Backup 2018/July 2018/Hama Hama/SD10 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0365 analyze.MP4,high,b,no,NA,120.9,59.94,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,o,NA,POINT,42.672,0,NA,NA,PelFusZP,PelFusZP,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2884,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,52.338,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2885,SD10 365 7_12_2018,Hama Hama,Hood Canal,sediment,Clam/Oyster OnBottom,sediment,R,Center,NA,sediment,,,10,365,7_12_2018,43325.68472,E:/Video Backup 2018/July 2018/Hama Hama/SD10 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0365 analyze.MP4,high,b,no,NA,120.9,59.94,pacific sand lance,pelagic/free swimming,3.1 ± 0.1,3.1,fusiform,4,O,ZB,1,s,NA,POINT,113.371,0,NA,NA,PelFusZP,PelFusZP,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2886,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,70.391,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2887,SD10 365 7_12_2018,Hama Hama,Hood Canal,sediment,Clam/Oyster OnBottom,sediment,R,Center,NA,sediment,,,10,365,7_12_2018,43325.68472,E:/Video Backup 2018/July 2018/Hama Hama/SD10 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0365 analyze.MP4,high,b,no,NA,120.9,59.94,pacific sand lance,pelagic/free swimming,3.1 ± 0.1,3.1,fusiform,4,O,ZB,1,s,NA,POINT,113.547,0,NA,NA,PelFusZP,PelFusZP,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2888,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,72.501,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2889,SD10 365 7_12_2018,Hama Hama,Hood Canal,sediment,Clam/Oyster OnBottom,sediment,R,Center,NA,sediment,,,10,365,7_12_2018,43325.68472,E:/Video Backup 2018/July 2018/Hama Hama/SD10 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0365 analyze.MP4,high,b,no,NA,120.9,59.94,pacific sand lance,pelagic/free swimming,3.1 ± 0.1,3.1,fusiform,4,O,ZB,1,s,NA,POINT,113.614,0,NA,NA,PelFusZP,PelFusZP,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2890,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,1.751,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2891,SD10 365 7_12_2018,Hama Hama,Hood Canal,sediment,Clam/Oyster OnBottom,sediment,R,Center,NA,sediment,,,10,365,7_12_2018,43325.68472,E:/Video Backup 2018/July 2018/Hama Hama/SD10 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0365 analyze.MP4,high,b,no,NA,120.9,59.94,pacific sand lance,pelagic/free swimming,3.1 ± 0.1,3.1,fusiform,4,O,ZB,1,s,NA,POINT,113.637,0,NA,NA,PelFusZP,PelFusZP,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2892,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,3.654,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2893,SD10 365 7_12_2018,Hama Hama,Hood Canal,sediment,Clam/Oyster OnBottom,sediment,R,Center,NA,sediment,,,10,365,7_12_2018,43325.68472,E:/Video Backup 2018/July 2018/Hama Hama/SD10 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0365 analyze.MP4,high,b,no,NA,120.9,59.94,pacific sand lance,pelagic/free swimming,3.1 ± 0.1,3.1,fusiform,4,O,ZB,1,s,NA,POINT,113.697,0,NA,NA,PelFusZP,PelFusZP,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2894,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,t,,POINT,19.91,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2895,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,o,,POINT,52.936,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
2896,SD10 365 7_12_2018,Hama Hama,Hood Canal,sediment,Clam/Oyster OnBottom,sediment,R,Center,NA,sediment,,,10,365,7_12_2018,43325.68472,E:/Video Backup 2018/July 2018/Hama Hama/SD10 Hama Hama 7_12_2018 analyze/100GOPRO/GOPR0365 analyze.MP4,high,b,no,NA,120.9,59.94,pacific sand lance,pelagic/free swimming,3.1 ± 0.1,3.1,fusiform,4,O,ZB,1,s,NA,POINT,113.707,0,NA,NA,PelFusZP,PelFusZP,2018,7,,7,12,2018,43293,7,12,2018,Hood Canal,Hama Hama,clamreference,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2897,SD26 285 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,NA,Flipbag,Flipbag_S,9,SD26,285,7_24_2017,43053.61944,F:/VideoBackup/video files for analysis/deployed 7_24_2017/SD26/GOPR0285.MP4,low,a,no,0.835416667,120.85,59.94,shiner perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,f,,POINT,97.068,0,,,PelFusZP,PelFusZP,2017,7,,7,24,2017,42940,7,24,2017,South,Chelsea-Eld,Flipbag,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,0
