UniqueID,ObservationID,Site,PugetSoundRegion,OnOff,Habitat,ReferenceType,reference_treatment,CenterEdge,habitat_type,SD_card_number,video_segment_number,VideoDate,visibility,eelgrass_algae_bare,eelgrass_obstructing_view,time_of_high_tide,Subject,vertical_distribution,trophic_level,TL,morphology,prey_phyla,reproductive_mode_functional_group,feeding_mode,count,feeding_behavior,Comment_start,Comment_stop,NewFG,Year,Month,J_NumSquaresShoots_eel,J_NumShootsDiagonal_eel,J_MaxBladeLength_cm_eel,J_SheathLength_cm_eel,J_MaxSheathWidth_eel,J_DryEpiphyteMass__eel,J_DryAboveGroundEelgrassBiomass__eel,M_NumSquaresShoots_eel,M_NumShootsDiagonal_eel,M_NMaxBladeLength_cm_eel,M_NSheathLength_cm_eel,M_NMaxSheathWidth_eel,M_NDryEpiphyteMass__eel,M_NDryAboveGroundEelgrassBiomass__eel,O_NumSquaresShoots_eel,structure,Aq
4129,SD40 254 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,254,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4131,SD40 254 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,254,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4133,SD40 254 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,254,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4135,SD40 254 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,254,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4137,SD40 254 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,254,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4139,SD40 254 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,254,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4141,SD40 254 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,254,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4143,SD40 254 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,254,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4145,SD40 254 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,254,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4147,SD40 254 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,254,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4149,SD40 254 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,254,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4151,SD40 254 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,254,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4153,SD40 254 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,254,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4155,SD40 254 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,254,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4157,SD40 254 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,254,7_26_2017,medium,algae,no,0.323611111,gunnel,demersal,3.4 ± 0.41,3.4,anguilliform,1,O,ZB,1,0,NA,NA,SmZoo,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4159,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4161,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4163,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4165,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4167,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4169,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4171,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4173,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4175,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4177,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4179,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4181,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4183,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4185,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4187,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4189,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4191,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4193,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4195,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4197,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4199,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4200,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4201,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4202,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4203,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4204,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4205,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4206,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4207,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4208,SD40 253 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,253,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4209,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4210,SD40 252 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,252,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4211,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4212,SD40 252 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,252,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4213,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4214,SD40 252 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,252,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4215,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4216,SD40 252 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,252,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4217,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4218,SD40 252 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,252,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4219,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4220,SD40 252 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,252,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4221,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4222,SD40 252 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,252,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4223,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4224,SD40 252 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,252,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4225,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4226,SD40 252 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,252,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4227,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4228,SD40 252 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,252,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4229,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4230,SD40 252 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,252,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4231,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4232,SD40 252 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,252,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4233,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4234,SD40 252 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,252,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4235,SD40 252 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,252,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
4236,SD42 969 7_10_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,42,969,7_10_2018,medium,algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2018,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,HStr,AqYes
4237,SD40 252 7_26_2017,Chelsea,South Sound,On,Clam,NA,T,Center,Clam,SD40,252,7_26_2017,medium,algae,no,0.323611111,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,heavy filamentous algae cover,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,LStr,AqYes
